user_id,total_transactions,total_volume,avg_transaction_amount,median_transaction_amount,std_transaction_amount,max_transaction_amount,min_transaction_amount,cv_transaction_amount,pct_transfers,pct_debits,pct_cashouts,pct_payments,avg_hours_between_txns,pct_weekend_txns,pct_night_txns,pct_early_morning_txns,avg_balance,min_balance,max_balance,balance_volatility,pct_low_balance_txns,total_fees_paid,avg_fees_per_txn,pct_txns_with_fees,unique_recipients,recipient_concentration,unique_txn_types,account_age_days,transactions_per_day
USER_000012,15.0,601.7129892142295,40.11419928094863,26.52,40.0639768600594,128.27871318028048,2.5566145824262207,0.9987480138756482,0.3333333333333333,0.3333333333333333,0.0,0.13333333333333333,3.127148628849206,0.0,0.2,0.06666666666666667,154.47333333333333,88.35,279.08,64.69813616951824,0.0,0.0,0.0,0.0,9.0,0.26666666666666666,5.0,1.0,15.0
USER_000013,9.0,559.7624642025759,62.19582935584177,13.89,86.00376508262212,236.1,7.89,1.3827899068692808,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,1.2209908297916667,0.0,0.1111111111111111,0.0,228.11111111111111,21.6,397.73,172.90264084481507,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,4.0,0.0,9.0
USER_000014,10.0,357.84999999999997,35.785,29.689999999999998,25.574100722758125,79.36,3.13,0.7146597938454137,0.6,0.1,0.1,0.0,13.46512012021605,0.4,0.0,0.3,245.46800000000002,143.3,405.59,73.99398095641143,0.0,0.0,0.0,0.0,8.0,0.3,5.0,5.0,2.0
USER_000015,21.0,692.1517668730071,32.95960794633367,26.73,28.565398766043106,118.68,1.91,0.8666789608831084,0.5238095238095238,0.14285714285714285,0.0,0.047619047619047616,11.048699446027777,0.23809523809523808,0.047619047619047616,0.14285714285714285,157.27190476190475,20.29,283.78,84.64906961207828,0.0,0.0,0.0,0.0,10.0,0.19047619047619047,6.0,9.0,2.3333333333333335
USER_000016,16.0,413.06,25.81625,17.23,23.698326488031455,88.83,1.73,0.9179616128613356,0.4375,0.1875,0.0,0.125,6.882438408777779,0.375,0.0,0.0625,384.05375000000004,262.18,489.79,82.32774241813428,0.0,0.0,0.0,0.0,12.0,0.125,6.0,4.0,4.0
USER_000017,12.0,537.1094207319127,44.75911839432606,11.345116930675403,86.02053908989026,286.9,2.27,1.9218550806129093,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.08333333333333333,4.926758573409091,0.08333333333333333,0.0,0.0,157.91083333333333,18.38,390.61,145.010329441378,0.08333333333333333,0.0,0.0,0.0,10.0,0.16666666666666666,5.0,2.0,6.0
USER_000018,23.0,706.0767182444258,30.698987749757645,27.37,32.72958344246683,162.1282169994229,4.7,1.0661453631390572,0.4782608695652174,0.08695652173913043,0.043478260869565216,0.08695652173913043,1.6217863505429295,0.0,0.0,0.043478260869565216,222.39956521739128,84.8,320.06,72.23948929386708,0.0,0.0,0.0,0.0,11.0,0.17391304347826086,8.0,1.0,23.0
USER_000019,17.0,700.4903266586815,41.20531333286362,15.12,65.05889569255024,231.0,0.71,1.5788957886812625,0.47058823529411764,0.35294117647058826,0.0,0.058823529411764705,9.356065330034722,0.058823529411764705,0.0,0.0,160.63470588235293,27.91,369.65,125.63586043192679,0.0,0.0,0.0,0.0,8.0,0.23529411764705882,4.0,6.0,2.8333333333333335
USER_000020,17.0,549.9474207111633,32.34984827712725,19.15000000000001,43.948865022855585,161.37669624109623,3.02,1.3585493399030666,0.35294117647058826,0.17647058823529413,0.0,0.17647058823529413,3.4755988929166666,0.7647058823529411,0.058823529411764705,0.23529411764705882,124.10529411764706,34.14,195.52,57.92371072342127,0.0,0.0,0.0,0.0,12.0,0.17647058823529413,7.0,2.0,8.5
USER_000021,10.0,280.60999999999996,28.060999999999996,21.59,19.8838490852361,69.45,6.18,0.7085937452420121,0.4,0.4,0.1,0.1,3.4456293239506177,1.0,0.3,0.0,257.899,107.36,374.9,80.07187222184274,0.0,0.0,0.0,0.0,7.0,0.3,4.0,1.0,10.0
USER_000022,16.0,455.18,28.44875,27.685000000000002,16.64646143579269,70.64,6.9,0.5851385890695616,0.4375,0.125,0.0,0.125,11.367398474296296,0.375,0.1875,0.1875,184.41625,59.92,321.64,73.33932613770959,0.0,0.0,0.0,0.0,8.0,0.25,5.0,7.0,2.2857142857142856
USER_000023,18.0,617.1439468900832,34.285774827226845,18.61,46.54831588859349,160.40413274208765,0.185848321745695,1.3576568160748923,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.2777777777777778,11.535789437598039,0.2777777777777778,0.0,0.0,86.36,28.05,188.46,55.835698469074536,0.0,0.0,0.0,0.0,10.0,0.4444444444444444,8.0,8.0,2.25
USER_000024,16.0,689.7541239042745,43.109632744017155,20.225,52.10103346073921,182.90484812582443,4.83,1.2085705709930896,0.5625,0.25,0.0,0.0625,4.029671329388889,0.0,0.0625,0.125,128.684375,37.49,220.4,53.91702167451388,0.0,0.0,0.0,0.0,10.0,0.1875,4.0,2.0,8.0
USER_000025,15.0,355.99566317569673,23.733044211713114,13.15,42.996640797031404,176.42495127266085,2.54,1.811678283387304,0.6666666666666666,0.13333333333333333,0.0,0.13333333333333333,2.4216619161111113,1.0,0.0,0.0,140.50799999999998,52.44,228.86,49.16825648438519,0.0,0.0,0.0,0.0,9.0,0.26666666666666666,5.0,1.0,15.0
USER_000026,13.0,431.16853336094096,33.16681025853392,26.35,24.605898881088734,83.98,4.94,0.7418831865134683,0.5384615384615384,0.15384615384615385,0.0,0.07692307692307693,4.387314676134259,0.0,0.0,0.0,247.12230769230771,84.36,365.33,100.09002232605789,0.0,0.0,0.0,0.0,10.0,0.23076923076923078,6.0,2.0,6.5
USER_000027,20.0,431.95,21.5975,20.695,13.052594368049677,52.78,4.3,0.6043567249936186,0.45,0.25,0.0,0.0,2.9184751555701753,0.0,0.0,0.05,252.79349999999994,112.82,355.55,79.16795499210258,0.0,0.0,0.0,0.0,12.0,0.15,4.0,2.0,10.0
USER_000028,23.0,378.002926316988,16.434909839869043,10.37,21.51424198677904,103.41464345218132,2.27,1.3090574999436975,0.34782608695652173,0.34782608695652173,0.043478260869565216,0.21739130434782608,3.675595649583333,0.43478260869565216,0.17391304347826086,0.08695652173913043,159.8017391304348,32.53,267.55,70.71999367879535,0.0,0.5700000000000001,0.024782608695652176,0.08695652173913043,13.0,0.17391304347826086,6.0,3.0,7.666666666666667
USER_000029,19.0,555.35,29.228947368421053,21.5,23.008750725354915,90.91,4.33,0.787190535305201,0.47368421052631576,0.21052631578947367,0.0,0.05263157894736842,2.923396612746913,0.0,0.0,0.0,171.14736842105265,5.0,336.1,118.90041453259695,0.05263157894736842,0.0,0.0,0.0,10.0,0.42105263157894735,6.0,2.0,9.5
USER_000030,16.0,718.5467563928046,44.909172274550286,26.994999999999997,43.22119110103069,162.87675639280457,5.140000000000015,0.9624134427773419,0.5625,0.125,0.0,0.0,8.768818452944444,0.25,0.0,0.0625,248.39312499999997,90.23,461.37,123.40224707401671,0.0,0.0,0.0,0.0,9.0,0.25,5.0,5.0,3.2
USER_000031,13.0,408.8202855269501,31.447714271303855,10.19,38.05222318711969,120.4211566464366,2.931156646436648,1.2100155470390568,0.5384615384615384,0.15384615384615385,0.0,0.15384615384615385,13.92672238914352,0.3076923076923077,0.07692307692307693,0.07692307692307693,67.31538461538463,31.4,151.82,34.75819726227292,0.0,0.75,0.057692307692307696,0.07692307692307693,6.0,0.38461538461538464,5.0,6.0,2.1666666666666665
USER_000032,12.0,382.5897733045303,31.88248110871086,12.919758805576983,45.53266319211838,166.3702556933763,3.6,1.4281405213372194,0.4166666666666667,0.08333333333333333,0.25,0.16666666666666666,3.160203975530303,0.0,0.0,0.0,158.39916666666667,53.47,246.37,70.20778672928127,0.0,0.0,0.0,0.0,7.0,0.3333333333333333,5.0,1.0,12.0
USER_000033,12.0,233.32,19.44333333333333,10.55,21.119633835209676,78.56,5.73,1.0862146666488777,0.75,0.16666666666666666,0.0,0.08333333333333333,22.194784846666664,0.3333333333333333,0.08333333333333333,0.0,298.9941666666667,180.61,403.03,78.17095350556815,0.0,0.0,0.0,0.0,8.0,0.25,3.0,10.0,1.2
USER_000034,19.0,387.15000000000003,20.376315789473686,10.48,22.956670105639915,95.95,2.0,1.1266349787089198,0.5789473684210527,0.2631578947368421,0.05263157894736842,0.10526315789473684,16.291530295061726,0.3157894736842105,0.0,0.0,458.42789473684206,218.23,581.2,112.7801886453343,0.0,0.0,0.0,0.0,11.0,0.15789473684210525,4.0,12.0,1.5833333333333333
USER_000035,19.0,382.2,20.11578947368421,13.02,13.598254510450749,46.51,2.57,0.6759990468303617,0.42105263157894735,0.3157894736842105,0.05263157894736842,0.0,3.596483182654321,0.0,0.0,0.10526315789473684,331.64631578947365,171.28,425.21,68.15247254098924,0.0,0.0,0.0,0.0,8.0,0.47368421052631576,5.0,2.0,9.5
USER_000036,17.0,401.8715527764163,23.639503104495077,12.85,23.02842344276799,89.74962804348648,4.48,0.9741500631791669,0.5882352941176471,0.23529411764705882,0.0,0.11764705882352941,10.51124331965278,0.23529411764705882,0.0,0.0,182.62176470588236,91.12,332.75,62.69454753358682,0.0,0.0,0.0,0.0,8.0,0.29411764705882354,5.0,7.0,2.4285714285714284
USER_000037,18.0,305.0078667739649,16.944881487442494,9.125,20.115967945041188,78.70470245093134,1.56,1.187141259143578,0.5,0.2777777777777778,0.0,0.1111111111111111,12.904802475147058,0.3333333333333333,0.16666666666666666,0.1111111111111111,120.93055555555556,80.29,164.24,26.876855661729444,0.0,0.0,0.0,0.0,10.0,0.2777777777777778,4.0,9.0,2.0
USER_000038,13.0,286.88343428399185,22.067956483383988,8.57,41.808177473336144,156.84247683422723,2.08,1.894519662698062,0.6923076923076923,0.07692307692307693,0.0,0.15384615384615385,5.243351918310185,0.6153846153846154,0.07692307692307693,0.0,134.0507692307692,69.18,226.02,43.13036526268132,0.0,0.0,0.0,0.0,7.0,0.3076923076923077,5.0,2.0,6.5
USER_000039,15.0,194.51000000000002,12.967333333333334,7.47,11.758886892575376,43.08,2.3,0.9068084077354924,0.4,0.4,0.0,0.2,2.84013980531746,1.0,0.0,0.4666666666666667,400.0546666666668,298.35,472.08,63.80716505519542,0.0,0.0,0.0,0.0,9.0,0.2,4.0,1.0,15.0
USER_000040,20.0,507.4557334202626,25.37278667101313,18.51,24.94172973636853,117.94743327562624,6.03,0.9830110527379692,0.4,0.2,0.1,0.05,9.177172627178363,0.45,0.15,0.05,168.95300000000003,80.77,232.43,49.94847546274693,0.0,0.0,0.0,0.0,12.0,0.2,7.0,7.0,2.857142857142857
USER_000041,22.0,952.7312840385451,43.30596745629751,16.134999999999998,56.79998345172369,195.51668389706197,3.552713678800501e-15,1.3115971490313374,0.4090909090909091,0.13636363636363635,0.09090909090909091,0.18181818181818182,11.514475054576721,0.13636363636363635,0.0,0.2727272727272727,118.3931818181818,28.36,225.02,79.6674025102317,0.0,0.0,0.0,0.0,12.0,0.13636363636363635,6.0,10.0,2.2
USER_000042,18.0,492.5593174376421,27.364406524313452,26.055,18.435715039028214,77.99,6.18,0.673711488047364,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.05555555555555555,23.240604037042488,0.4444444444444444,0.05555555555555555,0.05555555555555555,245.17777777777778,44.83,422.32,119.07920456350523,0.0,1.59,0.08833333333333333,0.16666666666666666,10.0,0.2777777777777778,6.0,16.0,1.125
USER_000043,19.0,448.84000000000003,23.623157894736845,19.23,15.53101021706486,61.31,1.1,0.6574485209077451,0.10526315789473684,0.42105263157894735,0.0,0.3684210526315789,11.877916585030865,0.47368421052631576,0.10526315789473684,0.05263157894736842,288.7652631578947,91.16,419.94,108.38490205274191,0.0,0.0,0.0,0.0,14.0,0.10526315789473684,6.0,8.0,2.375
USER_000044,17.0,317.32,18.665882352941175,17.44,11.373512572433114,43.19,3.81,0.6093209180995933,0.47058823529411764,0.23529411764705882,0.058823529411764705,0.11764705882352941,16.11806995314236,0.23529411764705882,0.058823529411764705,0.0,378.64176470588234,226.41,485.17,87.92628917417804,0.0,0.25,0.014705882352941176,0.058823529411764705,11.0,0.23529411764705882,7.0,10.0,1.7
USER_000045,17.0,531.2502080922575,31.250012240721027,23.959999999999997,44.75153053465419,192.53560846031027,2.23,1.4320484161711688,0.4117647058823529,0.058823529411764705,0.0,0.0,10.797048138385415,0.29411764705882354,0.23529411764705882,0.058823529411764705,115.66176470588235,58.18,274.8,61.919757775214016,0.0,0.0,0.0,0.0,12.0,0.23529411764705882,5.0,7.0,2.4285714285714284
USER_000046,14.0,896.5531475471149,64.03951053907964,46.27970356982214,43.3323789014504,146.36201384693172,19.2,0.6766506885621358,0.35714285714285715,0.14285714285714285,0.0,0.0,6.457634679572649,0.14285714285714285,0.07142857142857142,0.07142857142857142,94.7757142857143,5.0,200.88,71.42511729230677,0.14285714285714285,0.0,0.0,0.0,7.0,0.35714285714285715,5.0,3.0,4.666666666666667
USER_000047,19.0,613.9834293534018,32.31491733438957,13.17,44.513772370649335,187.5977043236444,1.11,1.3774991874504265,0.5789473684210527,0.21052631578947367,0.05263157894736842,0.10526315789473684,14.236756247716048,0.10526315789473684,0.0,0.05263157894736842,218.34894736842105,33.5,336.16,84.45281134026773,0.0,0.0,0.0,0.0,11.0,0.15789473684210525,5.0,10.0,1.9
USER_000048,22.0,811.457629732698,36.88443771512264,28.71,35.892542231909836,167.01772678919767,5.97,0.973108022118333,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.13636363636363635,4.9511179829232805,0.5,0.0,0.0,67.9718181818182,5.0,177.98,48.68037442008488,0.22727272727272727,0.0,0.0,0.0,10.0,0.18181818181818182,8.0,4.0,5.5
USER_000049,14.0,337.87,24.13357142857143,19.78,17.825330985013288,63.38,2.92,0.7386114002136503,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0,5.962218037286324,0.2857142857142857,0.07142857142857142,0.07142857142857142,280.9814285714286,99.78,431.38,110.85535592051355,0.0,0.0,0.0,0.0,9.0,0.21428571428571427,3.0,3.0,4.666666666666667
USER_000050,27.0,515.4191356670606,19.08959761729854,16.27,12.051180704584642,43.46,1.55,0.6312956902592932,0.2962962962962963,0.2962962962962963,0.037037037037037035,0.1111111111111111,1.3441490107585468,1.0,0.14814814814814814,0.07407407407407407,231.20555555555555,71.56,369.46,97.10258106105083,0.0,0.0,0.0,0.0,12.0,0.18518518518518517,8.0,1.0,27.0
USER_000051,10.0,327.8443286741373,32.78443286741373,12.825,56.97551655250401,193.59745840565705,7.85,1.7378832442495946,0.5,0.1,0.1,0.2,9.030554689166669,0.7,0.2,0.3,109.91399999999999,20.07,213.67,65.02098553544079,0.0,0.0,0.0,0.0,6.0,0.3,5.0,3.0,3.3333333333333335
USER_000052,14.0,155.64999999999998,11.117857142857142,6.8149999999999995,13.741198121858801,55.85,1.38,1.2359574282430017,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,4.1483931275,0.0,0.07142857142857142,0.0,123.47357142857142,36.19,181.54,49.95804017944887,0.0,0.0,0.0,0.0,10.0,0.21428571428571427,3.0,2.0,7.0
USER_000053,20.0,648.6717816438227,32.43358908219113,12.09,54.32251218085669,187.87716958377248,1.8829192414072369,1.6748843935586668,0.3,0.5,0.0,0.1,2.872029600614035,0.4,0.05,0.0,173.983,75.94,263.81,70.09390559137529,0.0,0.0,0.0,0.0,11.0,0.15,5.0,2.0,10.0
USER_000054,17.0,329.87,19.404117647058825,7.0,33.38950098062704,112.58,2.08,1.7207430705146258,0.29411764705882354,0.47058823529411764,0.058823529411764705,0.17647058823529413,4.222298450069444,0.0,0.0,0.0,290.9958823529411,112.57,435.21,94.9091397771326,0.0,0.0,0.0,0.0,13.0,0.11764705882352941,5.0,2.0,8.5
USER_000055,22.0,1044.2663601269467,47.46665273304303,33.035,40.33339057877875,163.6067636995469,3.773649830872756,0.849720556568789,0.45454545454545453,0.13636363636363635,0.0,0.0,8.714602581322751,0.3181818181818182,0.0,0.22727272727272727,79.73590909090909,5.0,197.59,60.72328020337841,0.09090909090909091,0.0,0.0,0.0,13.0,0.13636363636363635,5.0,7.0,3.142857142857143
USER_000056,17.0,564.7886824138632,33.222863671403715,20.82675860849595,48.82459129379154,189.08668272797604,1.7763568394002505e-15,1.4696081522863087,0.47058823529411764,0.0,0.0,0.35294117647058826,4.773193566423611,0.23529411764705882,0.0,0.0,44.755882352941185,13.54,124.57,33.31987039643603,0.35294117647058826,0.0,0.0,0.0,9.0,0.35294117647058826,4.0,3.0,5.666666666666667
USER_000057,22.0,345.47,15.70318181818182,9.46,12.574050522277876,36.35,2.0,0.8007326583787687,0.5454545454545454,0.2727272727272727,0.0,0.0,9.283256685000001,0.2727272727272727,0.22727272727272727,0.0,160.16136363636363,16.71,248.42,61.41654525765253,0.045454545454545456,0.0,0.0,0.0,13.0,0.18181818181818182,4.0,8.0,2.75
USER_000058,18.0,485.78916278650263,26.988286821472368,15.370000000000001,39.085865564887655,173.69099383878643,2.99,1.4482529337056784,0.4444444444444444,0.2222222222222222,0.0,0.2777777777777778,14.234128398496733,0.2222222222222222,0.05555555555555555,0.0,168.09833333333333,27.14,336.25,85.7013365432192,0.0,0.0,0.0,0.0,11.0,0.2222222222222222,5.0,10.0,1.8
USER_000059,22.0,549.0528392587146,24.95694723903248,23.0,21.03441819692087,82.55,5.25,0.8428281710682626,0.36363636363636365,0.18181818181818182,0.0,0.22727272727272727,1.489408047169312,0.2727272727272727,0.18181818181818182,0.0,219.50999999999996,87.57,383.56,87.32750213175359,0.0,0.0,0.0,0.0,10.0,0.22727272727272727,7.0,1.0,22.0
USER_000060,20.0,787.4230822858187,39.37115411429094,22.98,45.46389299630544,174.96363745341986,3.78,1.1547513406472116,0.45,0.15,0.0,0.0,6.478834502266082,0.1,0.0,0.0,129.58950000000002,45.46,259.42,57.203314909006345,0.0,0.0,0.0,0.0,9.0,0.3,5.0,5.0,4.0
USER_000061,20.0,694.2645287244707,34.713226436223536,20.59,44.78397939010585,169.57584497745637,2.83,1.2901128471127477,0.7,0.0,0.0,0.0,10.36170394516082,0.35,0.0,0.0,127.35799999999999,34.29,203.86,53.858504445005075,0.0,0.0,0.0,0.0,10.0,0.3,4.0,8.0,2.5
USER_000062,31.0,1106.3258664824195,35.687931176852246,29.4,34.876431979805986,165.99821238795744,1.8753515802568188,0.9772612429388283,0.3225806451612903,0.1935483870967742,0.06451612903225806,0.0,5.901645430740741,0.1935483870967742,0.03225806451612903,0.0,115.17387096774195,21.67,221.96,57.66611325422811,0.0,0.0,0.0,0.0,16.0,0.12903225806451613,6.0,7.0,4.428571428571429
USER_000063,16.0,479.004780675029,29.937798792189312,10.645,45.00974469949461,171.35877064623503,0.5899999999999821,1.5034420203010226,0.375,0.125,0.0625,0.3125,24.00280120524074,0.25,0.0,0.0625,139.66000000000003,55.04,226.39,64.39075285577373,0.0,0.0,0.0,0.0,9.0,0.375,6.0,15.0,1.0666666666666667
USER_000064,15.0,330.50007806080384,22.03333853738692,15.97,32.62082022718956,134.53995162414708,1.07,1.4805209919430702,0.5333333333333333,0.2,0.0,0.2,12.443589438611111,0.7333333333333333,0.3333333333333333,0.0,151.53066666666666,64.56,199.1,41.58435909031641,0.0,0.0,0.0,0.0,8.0,0.3333333333333333,5.0,7.0,2.142857142857143
USER_000065,14.0,361.68205373583766,25.83443240970269,14.8,34.774151772302375,132.64728224839791,1.37,1.3460389305569638,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.0,11.539533806730772,0.14285714285714285,0.07142857142857142,0.0,146.6835714285714,32.52,226.74,55.184738359461285,0.0,0.0,0.0,0.0,9.0,0.2857142857142857,4.0,6.0,2.3333333333333335
USER_000066,8.0,191.63,23.95375,29.740000000000002,15.192855404996878,42.32,1.93,0.6342579097217296,0.625,0.0,0.0,0.25,10.402746403253968,0.0,0.0,0.0,308.135,264.09,351.39,33.17596117673157,0.0,0.0,0.0,0.0,3.0,0.75,4.0,3.0,2.6666666666666665
USER_000067,11.0,182.9220071473561,16.629273377032373,11.922523805759807,17.51194616215333,53.92948334159629,2.36,1.0530794560356476,0.45454545454545453,0.2727272727272727,0.0,0.18181818181818182,12.390773970249999,0.45454545454545453,0.18181818181818182,0.0,132.36545454545455,76.13,205.12,46.44144923742935,0.0,0.0,0.0,0.0,9.0,0.18181818181818182,5.0,5.0,2.2
USER_000068,24.0,478.51,19.937916666666666,13.34,20.2338154280245,88.71,2.08,1.0148410070272054,0.375,0.16666666666666666,0.041666666666666664,0.125,9.674608335531401,0.25,0.20833333333333334,0.08333333333333333,358.40708333333333,226.21,503.49,70.69367996345474,0.0,0.0,0.0,0.0,13.0,0.16666666666666666,7.0,9.0,2.6666666666666665
USER_000069,26.0,830.0592284743626,31.92535494132164,21.295,37.969181632039046,163.79554324006665,2.794438144657434,1.18931118234475,0.34615384615384615,0.038461538461538464,0.038461538461538464,0.2692307692307692,1.7312470759000003,0.0,0.07692307692307693,0.19230769230769232,166.80999999999997,69.93,275.67,62.05771816623618,0.0,0.5,0.019230769230769232,0.07692307692307693,12.0,0.23076923076923078,8.0,1.0,26.0
USER_000070,13.0,334.8747970031269,25.7595997694713,15.46,36.327443998083616,143.5,3.39,1.4102487741729852,0.6153846153846154,0.3076923076923077,0.0,0.07692307692307693,2.34828240875,0.0,0.0,0.0,278.31615384615384,103.35,421.58,109.8708490712665,0.0,2.4,0.1846153846153846,0.07692307692307693,8.0,0.3076923076923077,3.0,1.0,13.0
USER_000071,12.0,459.88000000000005,38.32333333333334,26.575000000000003,41.28260063454718,142.64,2.78,1.0772184213589764,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,2.0322288352525253,0.0,0.08333333333333333,0.08333333333333333,272.1333333333333,37.65,432.69,161.16036966796503,0.0,0.0,0.0,0.0,10.0,0.16666666666666666,6.0,0.0,12.0
USER_000072,26.0,1453.05554885768,55.886751879141535,40.480000000000004,46.03229875756948,171.75557591283544,5.94,0.8236710349013858,0.2692307692307692,0.15384615384615385,0.07692307692307693,0.07692307692307693,4.234178959644443,0.15384615384615385,0.23076923076923078,0.038461538461538464,206.48961538461538,45.43,506.23,141.48754665993098,0.0,0.0,0.0,0.0,12.0,0.15384615384615385,7.0,4.0,6.5
USER_000073,19.0,718.9784185517942,37.84096939746286,28.05,36.37605101890629,149.57377977549203,4.0702852171792685,0.9612875039439452,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.10526315789473684,1.6575473988271607,0.0,0.0,0.0,91.11789473684209,10.13,155.37,35.68769653831032,0.05263157894736842,0.0,0.0,0.0,13.0,0.10526315789473684,7.0,1.0,19.0
